Unnamed: 0,movie_title,year,director,actors,war,biography,western,thriller,adventure,romance,reality-tv,mystery,horror,film-noir,musical,sport,animation,action,comedy,fantasy,history,sci-fi,music,crime,drama,family,overviews,description
2955,Harry Potter and the Deathly Hallows: Part 2,2011,David Yates,"Daniel Radcliffe, Emma Watson, Rupert Grint, Michael Gambon",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.","['Voldemort', 'Harry', 'Ron', 'Hermione']"
2957,The Third Man,1949,Carol Reed,"Orson Welles, Joseph Cotten, Alida Valli, Trevor Howard",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"In postwar Vienna, Austria, Holly Martins, a writer of pulp Westerns, arrives penniless as a guest of his childhood chum Harry Lime, only to learn he has died. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Major Calloway, and falling head-over-heels for Harry's grief-stricken lover, Anna.","['British', 'Harry Lime', 'Westerns', 'Holly Martins', 'third', 'Martins', 'Austria', 'Harry', 'Vienna', 'Major Calloway', 'Anna']"
2958,Rebecca,1940,Alfred Hitchcock,"Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Story of a young woman who marries a fascinating widower only to find out that she must live in the shadow of his former wife, Rebecca, who died mysteriously several years earlier. The young wife must come to grips with the terrible secret of her handsome, cold husband, Max De Winter. She must also deal with the jealous, obsessed Mrs. Danvers, the housekeeper, who will not accept her as the mistress of the house.","['several years earlier', 'Rebecca', 'Max De Winter', 'Danvers']"
2960,Donnie Darko,2001,Richard Kelly,"Jake Gyllenhaal, Jena Malone, Mary McDonnell, Holmes Osborne",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",[]
2962,Solaris,1972,Andrei Tarkovsky,"Natalya Bondarchuk, Donatas Banionis, J¨¹ri J?rvet, Vladislav Dvorzhetskiy",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,A psychologist is sent to a space station orbiting a planet called Solaris to investigate the death of a doctor and the mental problems of cosmonauts on the station. He soon discovers that the water on the planet is a type of brain which brings out repressed memories and obsessions.,['Solaris']
2963,Anatomy of a Murder,1959,Otto Preminger,"James Stewart, Lee Remick, Ben Gazzara, Arthur O'Connell",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret.","['Biegler', 'Manion', 'Paul Biegler', 'Michigan', 'Lodwick', 'Army', 'Claude Dancer']"
2965,Arrival,2016,Denis Villeneuve,"Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",[]
2972,In the Heat of the Night,1967,Norman Jewison,"Sidney Poitier, Rod Steiger, Warren Oates, Lee Grant",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"African-American Philadelphia police detective Virgil Tibbs is arrested on suspicion of murder by Bill Gillespie, the racist police chief of tiny Sparta, Mississippi. After Tibbs proves not only his own innocence but that of another man, he joins forces with Gillespie to track down the real killer. Their investigation takes them through every social level of the town, with Tibbs making enemies as well as unlikely friends as he hunts for the truth.","['Bill Gillespie', 'Tibbs', 'Mississippi', 'Philadelphia', 'Sparta', 'Gillespie', 'African-American', 'Virgil Tibbs']"
2973,Charade,1963,Stanley Donen,"Cary Grant, Audrey Hepburn, Walter Matthau, James Coburn",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?","['three', 'the French Alps', 'Paris', 'Peter', 'Gideon', 'Peter Joshua', 'Tex', 'World War II', 'a quarter of a million dollars', 'Regina Lampert', 'Scobie']"
2975,Laura,1944,Otto Preminger,"Gene Tierney, Dana Andrews, Clifton Webb, Vincent Price",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,A police detective falls in love with the woman whose murder he's investigating.,[]
2976,The Thin Man,1934,W.S. Van Dyke,"William Powell, Myrna Loy, Maureen O'Sullivan, Nat Pendleton",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A husband and wife detective team takes on the search for a missing inventor and almost get killed for their efforts.,[]
2979,Atonement,2007,Joe Wright,"Keira Knightley, James McAvoy, Brenda Blethyn, Saoirse Ronan",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.","['13-year-old', 'Briony Tallis']"
2980,The Conversation,1974,Francis Ford Coppola,"Gene Hackman, John Cazale, Allen Garfield, Frederic Forrest",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Surveillance expert Harry Caul is hired by a mysterious client's brusque aide to tail a young couple. Tracking the pair through San Francisco's Union Square, Caul and his associate Stan manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple is in danger.","['Caul', 'Harry Caul', 'Stan', ""San Francisco's"", 'Union Square']"
2982,The Lady Vanishes,1938,Alfred Hitchcock,"Margaret Lockwood, Michael Redgrave, Paul Lukas, May Whitty",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On a train headed for England a group of travelers is delayed by an avalanche. Holed up in a hotel in a fictional European country, young Iris befriends elderly Miss Froy. When the train resumes, Iris suffers a bout of unconsciousness and wakes to find the old woman has disappeared. The other passengers ominously deny Miss Froy ever existed, so Iris begins to investigate with another traveler and, as the pair sleuth, romantic sparks fly.","['European', 'England', 'Froy', 'Iris']"
2988,The Game,1997,David Fincher,"Michael Douglas, Deborah Kara Unger, Sean Penn, James Rebhorn",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.","['Conrad', 'San Francisco', 'Nicholas', 'Nicholas Van Orton']"
2996,The Others,2001,Alejandro Amen¨¢bar,"Nicole Kidman, Christopher Eccleston, Fionnula Flanagan, Alakina Mann",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.","['two', 'Anne', 'Nicholas', 'Grace']"
3000,The Birds,1963,Alfred Hitchcock,"Rod Taylor, Tippi Hedren, Jessica Tandy, Suzanne Pleshette",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Chic socialite Melanie Daniels enjoys a passing flirtation with an eligible attorney in a San Francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. But upon her arrival, the bird population runs amok. Suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over Bodega Bay.","['Melanie Daniels', 'San Francisco', 'Bodega Bay']"
3005,Hugo,2011,Martin Scorsese,"Asa Butterfield, Chlo? Grace Moretz, Christopher Lee, Ben Kingsley",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.","['Paris', 'Hugo Cabret', '1930s', 'Hugo']"
3007,Eyes Wide Shut,1999,Stanley Kubrick,"Tom Cruise, Nicole Kidman, Todd Field, Sydney Pollack",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.","['Bill', ""Bill Harford's"", 'Alice']"
3009,Contact,1997,Robert Zemeckis,"Jodie Foster, Matthew McConaughey, Tom Skerritt, John Hurt",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality.","['Earth', 'first']"
3030,Scream,1996,Wes Craven,"Neve Campbell, Courteney Cox, David Arquette, Skeet Ulrich",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they try to survive a real-life one.","['one', 'Ghostface']"
3161,The Manchurian Candidate,2004,Jonathan Demme,"Denzel Washington, Liev Schreiber, Meryl Streep, Kimberly Elise",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Years after his squad was ambushed during the Gulf War, Major Ben Marco finds himself having terrible nightmares. He begins to doubt that his fellow squad-mate Sergeant Raymond Shaw, now a vice-presidential candidate, is the hero he remembers him being. As Marco's doubts deepen, Shaw's political power grows, and, when Marco finds a mysterious implant embedded in his back, the memory of what really happened begins to return.","['Raymond Shaw', 'Ben Marco', 'Marco', 'Years', 'Shaw', 'the Gulf War']"
3359,The Haunting,1999,Jan de Bont,"Liam Neeson, Catherine Zeta-Jones, Owen Wilson, Lili Taylor",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Dr. David Marrow invites three distinct individuals to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself ¡ª and they soon see the true nature of its horror.,"['Marrow', 'three', 'Hill House', 'David Marrow']"
3383,The Shawshank Redemption,1994,Frank Darabont,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.","['Dufresne', 'Andy Dufresne', 'the 1940s', 'Red', 'Shawshank']"
3386,Fight Club,1999,David Fincher,"Brad Pitt, Edward Norton, Meat Loaf, Zach Grenier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",[]
3387,Forrest Gump,1994,Robert Zemeckis,"Tom Hanks, Robin Wright, Gary Sinise, Sally Field",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A man with a low IQ has accomplished great things in his life and been present during significant historic events¡ªin each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",['one']
